河北省,石家庄,井陉县,311,114.13,38.03
河北省,石家庄,正定县,311,114.57,38.15
河北省,石家庄,栾城县,311,114.65,37.88
河北省,石家庄,行唐县,311,114.55,38.43
河北省,石家庄,灵寿县,311,114.37,38.3
河北省,石家庄,高邑县,311,114.6,37.6
河北省,石家庄,深泽县,311,115.2,38.18
河北省,石家庄,赞皇县,311,114.38,37.67
河北省,石家庄,无极县,311,114.97,38.18
河北省,石家庄,平山县,311,114.2,38.25
河北省,石家庄,元氏县,311,114.52,37.75
河北省,石家庄,赵县,311,114.77,37.75
河北省,石家庄,辛集市,311,115.22,37.92
河北省,石家庄,藁城市,311,114.83,38.03
河北省,石家庄,晋州市,311,115.03,38.03
河北省,石家庄,新乐市,311,114.68,38.35
河北省,石家庄,鹿泉市,311,114.3,38.08
河北省,唐山,唐山市,315,118.2,39.63
河北省,唐山,路南区,315,118.17,39.63
河北省,唐山,路北区,315,118.22,39.63
河北省,唐山,古冶区,315,118.42,39.73
河北省,唐山,开平区,315,118.27,39.68
河北省,唐山,丰南区,315,118.1,39.57
河北省,唐山,丰润区,315,118.17,39.83
河北省,唐山,滦县,315,118.7,39.75
河北省,唐山,滦南县,315,118.68,39.5
河北省,唐山,乐亭县,315,118.9,39.42
河北省,唐山,迁西县,315,118.32,40.15
河北省,唐山,玉田县,315,117.73,39.88
河北省,唐山,唐海县,315,118.45,39.27
河北省,唐山,遵化市,315,117.95,40.18
河北省,唐山,迁安市,315,118.7,40.02
河北省,秦皇岛,秦皇岛市,335,119.6,39.93
河北省,秦皇岛,海港区,335,119.6,39.93
河北省,秦皇岛,山海关区,335,119.77,40
河北省,秦皇岛,北戴河区,335,119.48,39.83
河北省,秦皇岛,青龙满族自治县,335,118.95,40.4
河北省,秦皇岛,昌黎县,335,119.17,39.7
河北省,秦皇岛,抚宁县,335,119.23,39.88
河北省,秦皇岛,卢龙县,335,118.87,39.88
河北省,邯郸,邯郸市,310,114.48,36.62
河北省,邯郸,邯山区,310,114.48,36.6
河北省,邯郸,丛台区,310,114.48,36.63
河北省,邯郸,复兴区,310,114.45,36.63
河北省,邯郸,峰峰矿区,310,114.2,36.42
河北省,邯郸,邯郸县,310,114.53,36.6
河北省,邯郸,临漳县,310,114.62,36.35
河北省,邯郸,成安县,310,114.68,36.43
河北省,邯郸,大名县,310,115.15,36.28
河北省,邯郸,涉县,310,113.67,36.57
河北省,邯郸,磁县,310,114.37,36.35
河北省,邯郸,肥乡县,310,114.8,36.55
河北省,邯郸,永年县,310,114.48,36.78
河北省,邯郸,邱县,310,115.17,36.82
河北省,邯郸,鸡泽县,310,114.87,36.92
河北省,邯郸,广平县,310,114.93,36.48
河北省,邯郸,馆陶县,310,115.3,36.53
河北省,邯郸,魏县,310,114.93,36.37
河北省,邯郸,曲周县,310,114.95,36.78
河北省,邯郸,武安市,310,114.2,36.7
河北省,邢台,邢台市,319,114.48,37.07
河北省,邢台,桥东区,319,114.5,38.05
河北省,邢台,桥东区,319,114.9,40.78
河北省,邢台,桥东区,319,114.5,37.07
河北省,邢台,桥西区,319,114.87,40.83
河北省,邢台,桥西区,319,114.47,38.03
河北省,邢台,桥西区,319,114.47,37.05
河北省,邢台,邢台县,319,114.5,37.08
河北省,邢台,临城县,319,114.5,37.43
河北省,邢台,内丘县,319,114.52,37.3
河北省,邢台,柏乡县,319,114.68,37.5
河北省,邢台,隆尧县,319,114.77,37.35
河北省,邢台,任县,319,114.68,37.13
河北省,邢台,南和县,319,114.68,37
河北省,邢台,宁晋县,319,114.92,37.62
河北省,邢台,巨鹿县,319,115.03,37.22
河北省,邢台,新河县,319,115.25,37.53
河北省,邢台,广宗县,319,115.15,37.07
河北省,邢台,平乡县,319,115.03,37.07
河北省,邢台,威县,319,115.25,36.98
河北省,邢台,清河县,319,115.67,37.07
河北省,邢台,临西县,319,115.5,36.85
河北省,邢台,南宫市,319,115.38,37.35
河北省,邢台,沙河市,319,114.5,36.85
河北省,保定,保定市,312,115.47,38.87
河北省,保定,新市区,312,115.45,38.87
河北省,保定,北市区,312,115.48,38.87
河北省,保定,南市区,312,115.5,38.85
河北省,保定,满城县,312,115.32,38.95
河北省,保定,清苑县,312,115.48,38.77
河北省,保定,涞水县,312,115.72,39.4
河北省,保定,阜平县,312,114.18,38.85
河北省,保定,徐水县,312,115.65,39.02
河北省,保定,定兴县,312,115.77,39.27
河北省,保定,唐县,312,114.98,38.75
河北省,保定,高阳县,312,115.78,38.68
河北省,保定,容城县,312,115.87,39.05
河北省,保定,涞源县,312,114.68,39.35
河北省,保定,望都县,312,115.15,38.72
河北省,保定,安新县,312,115.93,38.92
河北省,保定,易县,312,115.5,39.35
河北省,保定,曲阳县,312,114.7,38.62
河北省,保定,蠡县,312,115.57,38.48
河北省,保定,顺平县,312,115.13,38.83
河北省,保定,博野县,312,115.47,38.45
河北省,保定,雄县,312,116.1,38.98
河北省,保定,涿州市,312,115.97,39.48
河北省,保定,定州市,312,114.97,38.52
河北省,保定,安国市,312,115.32,38.42
河北省,保定,高碑店市,312,115.85,39.33
河北省,张家口,张家口市,313,114.88,40.82
河北省,张家口,桥东区,313,114.5,38.05
河北省,张家口,桥东区,313,114.9,40.78
河北省,张家口,桥东区,313,114.5,37.07
河北省,张家口,桥西区,313,114.87,40.83
河北省,张家口,桥西区,313,114.47,38.03
河北省,张家口,桥西区,313,114.47,37.05
河北省,张家口,宣化区,313,115.05,40.6
河北省,张家口,下花园区,313,115.27,40.48
河北省,张家口,宣化县,313,115.02,40.55
河北省,张家口,张北县,313,114.7,41.15
河北省,张家口,康保县,313,114.62,41.85
河北省,张家口,沽源县,313,115.7,41.67
河北省,张家口,尚义县,313,113.97,41.08
河北省,张家口,蔚县,313,114.57,39.85
河北省,张家口,阳原县,313,114.17,40.12
河北省,张家口,怀安县,313,114.42,40.67
河北省,张家口,万全县,313,114.72,40.75
河北省,张家口,怀来县,313,115.52,40.4
河北省,张家口,涿鹿县,313,115.22,40.38
河北省,张家口,赤城县,313,115.83,40.92
河北省,张家口,崇礼县,313,115.27,40.97
河北省,承德,承德市,314,117.93,40.97
河北省,承德,双桥区,314,117.93,40.97
河北省,承德,双滦区,314,117.78,40.95
河北省,承德,鹰手营子矿区,314,117.65,40.55
河北省,承德,承德县,314,118.17,40.77
河北省,承德,兴隆县,314,117.52,40.43
河北省,承德,平泉县,314,118.68,41
河北省,承德,滦平县,314,117.33,40.93
河北省,承德,隆化县,314,117.72,41.32
河北省,承德,丰宁满族自治县,314,116.65,41.2
河北省,承德,宽城满族自治县,314,118.48,40.6
河北省,承德,围场满族蒙古族自治县,314,117.75,41.93
河北省,沧州,沧州市,317,116.83,38.3
河北省,沧州,新华区,317,114.47,38.05
河北省,沧州,新华区,317,116.87,38.32
河北省,沧州,运河区,317,116.85,38.32
河北省,沧州,沧县,317,116.87,38.3
河北省,沧州,青县,317,116.82,38.58
河北省,沧州,东光县,317,116.53,37.88
河北省,沧州,海兴县,317,117.48,38.13
河北省,沧州,盐山县,317,117.22,38.05
河北省,沧州,肃宁县,317,115.83,38.43
河北省,沧州,南皮县,317,116.7,38.03
河北省,沧州,吴桥县,317,116.38,37.62
河北省,沧州,献县,317,116.12,38.18
河北省,沧州,孟村回族自治县,317,117.1,38.07
河北省,沧州,泊头市,317,116.57,38.07
河北省,沧州,任丘市,317,116.1,38.72
河北省,沧州,黄骅市,317,117.35,38.37
河北省,沧州,河间市,317,116.08,38.43
河北省,廊坊,廊坊市,316,116.7,39.52
河北省,廊坊,安次区,316,116.68,39.52
河北省,廊坊,广阳区,316,116.72,39.53
河北省,廊坊,固安县,316,116.3,39.43
河北省,廊坊,永清县,316,116.5,39.32
河北省,廊坊,香河县,316,117,39.77
河北省,廊坊,大城县,316,116.63,38.7
河北省,廊坊,文安县,316,116.47,38.87
河北省,廊坊,大厂回族自治县,316,116.98,39.88
河北省,廊坊,霸州市,316,116.4,39.1
河北省,廊坊,三河市,316,117.07,39.98
河北省,衡水,衡水市,318,115.68,37.73
河北省,衡水,桃城区,318,115.68,37.73
河北省,衡水,枣强县,318,115.72,37.52
河北省,衡水,武邑县,318,115.88,37.82
河北省,衡水,武强县,318,115.98,38.03
河北省,衡水,饶阳县,318,115.73,38.23
河北省,衡水,安平县,318,115.52,38.23
河北省,衡水,故城县,318,115.97,37.35
河北省,衡水,景县,318,116.27,37.7
河北省,衡水,阜城县,318,116.15,37.87
河北省,衡水,冀州市,318,115.57,37.57
河北省,衡水,深州市,318,115.55,38.02
山西省,太原,太原市,351,112.55,37.87
山西省,太原,小店区,351,112.57,37.73
山西省,太原,迎泽区,351,112.57,37.87
山西省,太原,杏花岭区,351,112.57,37.88
山西省,太原,尖草坪区,351,112.48,37.93
山西省,太原,万柏林区,351,112.52,37.87
山西省,太原,晋源区,351,112.48,37.73
山西省,太原,清徐县,351,112.35,37.6
山西省,太原,阳曲县,351,112.67,38.07
山西省,太原,娄烦县,351,111.78,38.07
山西省,太原,古交市,351,112.17,37.92
山西省,大同,大同市,352,113.3,40.08
山西省,大同,城区,352,113.28,40.08
山西省,大同,城区,352,113.6,37.85
山西省,大同,城区,352,113.12,36.22
山西省,大同,城区,352,112.83,35.5
山西省,大同,矿区,352,113.17,40.03
山西省,大同,矿区,352,113.57,37.87
山西省,大同,南郊区,352,113.13,40
山西省,大同,新荣区,352,113.15,40.27
山西省,大同,阳高县,352,113.75,40.37
山西省,大同,天镇县,352,114.08,40.42
山西省,大同,广灵县,352,114.28,39.77
山西省,大同,灵丘县,352,114.23,39.43
山西省,大同,浑源县,352,113.68,39.7
山西省,大同,左云县,352,112.7,40
山西省,大同,大同县,352,113.6,40.03
山西省,阳泉,阳泉市,353,113.57,37.85
山西省,阳泉,城区,353,113.28,40.08
山西省,阳泉,城区,353,113.6,37.85
山西省,阳泉,城区,353,113.12,36.22
山西省,阳泉,城区,353,112.83,35.5
山西省,阳泉,矿区,353,113.17,40.03
山西省,阳泉,矿区,353,113.57,37.87
山西省,阳泉,郊区,353,113.58,37.93
山西省,阳泉,郊区,353,113.12,36.2
山西省,阳泉,平定县,353,113.62,37.8
山西省,阳泉,盂县,353,113.4,38.08
山西省,长治,长治市,355,113.12,36.2
山西省,长治,城区,355,113.28,40.08
山西省,长治,城区,355,113.6,37.85
山西省,长治,城区,355,113.12,36.22
山西省,长治,城区,355,112.83,35.5
山西省,长治,郊区,355,113.58,37.93
山西省,长治,郊区,355,113.12,36.2
山西省,长治,长治县,355,113.03,36.05
山西省,长治,襄垣县,355,113.05,36.53
山西省,长治,屯留县,355,112.88,36.32
山西省,长治,平顺县,355,113.43,36.2
山西省,长治,黎城县,355,113.38,36.5
山西省,长治,壶关县,355,113.2,36.12
山西省,长治,长子县,355,112.87,36.12
山西省,长治,武乡县,355,112.85,36.83
山西省,长治,沁县,355,112.7,36.75
山西省,长治,沁源县,355,112.33,36.5
山西省,长治,潞城市,355,113.22,36.33
山西省,晋城,晋城市,356,112.83,35.5
山西省,晋城,城区,356,113.28,40.08
山西省,晋城,城区,356,113.6,37.85
山西省,晋城,城区,356,113.12,36.22
山西省,晋城,城区,356,112.83,35.5
山西省,晋城,沁水县,356,112.18,35.68
山西省,晋城,阳城县,356,112.42,35.48
山西省,晋城,陵川县,356,113.27,35.78
山西省,晋城,泽州县,356,112.83,35.5
山西省,晋城,高平市,356,112.92,35.8
山西省,朔州,朔州市,349,112.43,39.33
山西省,朔州,朔城区,349,112.43,39.33
山西省,朔州,山阴县,349,112.82,39.52
山西省,朔州,应县,349,113.18,39.55
山西省,朔州,右玉县,349,112.47,39.98
山西省,朔州,怀仁县,349,113.08,39.83
山西省,晋中,晋中市,354,112.75,37.68
山西省,晋中,榆次区,354,112.75,37.68
山西省,晋中,榆社县,354,112.97,37.07
山西省,晋中,左权县,354,113.37,37.07
山西省,晋中,和顺县,354,113.57,37.33
山西省,晋中,昔阳县,354,113.7,37.62
山西省,晋中,寿阳县,354,113.18,37.88
山西省,晋中,太谷县,354,112.55,37.42
山西省,晋中,祁县,354,112.33,37.35
山西省,晋中,平遥县,354,112.17,37.18
山西省,晋中,灵石县,354,111.77,36.85
山西省,晋中,介休市,354,111.92,37.03
山西省,运城,运城市,359,110.98,35.02
山西省,运城,盐湖区,359,110.98,35.02
山西省,运城,临猗县,359,110.77,35.15
山西省,运城,万荣县,359,110.83,35.42
山西省,运城,闻喜县,359,111.22,35.35
山西省,运城,稷山县,359,110.97,35.6
山西省,运城,新绛县,359,111.22,35.62
山西省,运城,绛县,359,111.57,35.48
山西省,运城,垣曲县,359,111.67,35.3
山西省,运城,夏县,359,111.22,35.15
山西省,运城,平陆县,359,111.22,34.83
山西省,运城,芮城县,359,110.68,34.7
山西省,运城,河津市,359,110.7,35.6
山西省,忻州,忻州市,350,112.73,38.42
山西省,忻州,忻府区,350,112.73,38.42
山西省,忻州,定襄县,350,112.95,38.48
山西省,忻州,五台县,350,113.25,38.73
山西省,忻州,代县,350,112.95,39.07
山西省,忻州,繁峙县,350,113.25,39.18
山西省,忻州,宁武县,350,112.3,39
山西省,忻州,静乐县,350,111.93,38.37
山西省,忻州,神池县,350,112.2,39.08
山西省,忻州,五寨县,350,111.85,38.9
山西省,忻州,岢岚县,350,111.57,38.7
山西省,忻州,河曲县,350,111.13,39.38
山西省,忻州,偏关县,350,111.5,39.43
山西省,忻州,原平市,350,112.7,38.73
山西省,临汾,临汾市,357,111.52,36.08
山西省,临汾,尧都区,357,111.52,36.08
山西省,临汾,曲沃县,357,111.47,35.63
山西省,临汾,翼城县,357,111.72,35.73
山西省,临汾,襄汾县,357,111.43,35.88
山西省,临汾,洪洞县,357,111.67,36.25
山西省,临汾,古县,357,111.92,36.27
山西省,临汾,安泽县,357,112.25,36.15
山西省,临汾,浮山县,357,111.83,35.97
山西省,临汾,吉县,357,110.68,36.1
山西省,临汾,乡宁县,357,110.83,35.97
山西省,临汾,大宁县,357,110.75,36.47
山西省,临汾,隰县,357,110.93,36.7
山西省,临汾,永和县,357,110.63,36.77
山西省,临汾,蒲县,357,111.08,36.42
山西省,临汾,汾西县,357,111.57,36.65
山西省,临汾,侯马市,357,111.35,35.62
山西省,临汾,霍州市,357,111.72,36.57
山西省,吕梁,吕梁市,358,111.13,37.52
山西省,吕梁,离石区,358,111.13,37.52
山西省,吕梁,文水县,358,112.02,37.43
山西省,吕梁,交城县,358,112.15,37.55
山西省,吕梁,兴县,358,111.12,38.47
山西省,吕梁,临县,358,110.98,37.95
山西省,吕梁,柳林县,358,110.9,37.43
山西省,吕梁,石楼县,358,110.83,37
山西省,吕梁,岚县,358,111.67,38.28
山西省,吕梁,方山县,358,111.23,37.88
山西省,吕梁,中阳县,358,111.18,37.33
山西省,吕梁,交口县,358,111.2,36.97
山西省,吕梁,孝义市,358,111.77,37.15
山西省,吕梁,汾阳市,358,111.78,37.27
内蒙古自治区,呼和浩特,呼和浩特市,471,111.73,40.83
内蒙古自治区,呼和浩特,新城区,471,111.65,40.87
内蒙古自治区,呼和浩特,回民区,471,111.6,40.8
内蒙古自治区,呼和浩特,玉泉区,471,111.67,40.75
内蒙古自治区,呼和浩特,赛罕区,471,111.68,40.8
内蒙古自治区,呼和浩特,土默特左旗,471,111.13,40.72
内蒙古自治区,呼和浩特,托克托县,471,111.18,40.27
内蒙古自治区,呼和浩特,和林格尔县,471,111.82,40.38
内蒙古自治区,呼和浩特,清水河县,471,111.68,39.92
内蒙古自治区,呼和浩特,武川县,471,111.45,41.08
内蒙古自治区,包头,包头市,472,109.83,40.65
内蒙古自治区,包头,东河区,472,110.02,40.58
内蒙古自治区,包头,昆都仑区,472,109.83,40.63
内蒙古自治区,包头,青山区,472,109.9,40.65
内蒙古自治区,包头,石拐区,472,110.27,40.68
内蒙古自治区,包头,九原区,472,109.97,40.6
内蒙古自治区,包头,土默特右旗,472,110.52,40.57
内蒙古自治区,包头,固阳县,472,110.05,41.03
内蒙古自治区,包头,达尔罕茂明安联合旗,472,110.43,41.7
内蒙古自治区,乌海,乌海市,473,106.82,39.67
内蒙古自治区,乌海,海勃湾区,473,106.83,39.7
内蒙古自治区,乌海,海南区,473,106.88,39.43
内蒙古自治区,乌海,乌达区,473,106.7,39.5
内蒙古自治区,赤峰,赤峰市,476,118.92,42.27
内蒙古自治区,赤峰,红山区,476,118.97,42.28
内蒙古自治区,赤峰,元宝山区,476,119.28,42.03
内蒙古自治区,赤峰,松山区,476,118.92,42.28
内蒙古自治区,赤峰,阿鲁科尔沁旗,476,120.08,43.88
内蒙古自治区,赤峰,巴林左旗,476,119.38,43.98
内蒙古自治区,赤峰,巴林右旗,476,118.67,43.52
内蒙古自治区,赤峰,林西县,476,118.05,43.6
内蒙古自治区,赤峰,克什克腾旗,476,117.53,43.25
内蒙古自治区,赤峰,翁牛特旗,476,119.02,42.93
内蒙古自治区,赤峰,喀喇沁旗,476,118.7,41.93
内蒙古自治区,赤峰,宁城县,476,119.33,41.6
内蒙古自治区,赤峰,敖汉旗,476,119.9,42.28
内蒙古自治区,通辽,通辽市,475,122.27,43.62
内蒙古自治区,通辽,科尔沁区,475,122.27,43.62
内蒙古自治区,通辽,科尔沁左翼中旗,475,123.32,44.13
内蒙古自治区,通辽,科尔沁左翼后旗,475,122.35,42.95
内蒙古自治区,通辽,开鲁县,475,121.3,43.6
内蒙古自治区,通辽,库伦旗,475,121.77,42.73
内蒙古自治区,通辽,奈曼旗,475,120.65,42.85
内蒙古自治区,通辽,扎鲁特旗,475,120.92,44.55
内蒙古自治区,通辽,霍林郭勒市,475,119.65,45.53
内蒙古自治区,鄂尔多斯,鄂尔多斯市,477,109.8,39.62
内蒙古自治区,鄂尔多斯,东胜区,477,110,39.82
内蒙古自治区,鄂尔多斯,达拉特旗,477,110.03,40.4
内蒙古自治区,鄂尔多斯,准格尔旗,477,111.23,39.87
内蒙古自治区,鄂尔多斯,鄂托克前旗,477,107.48,38.18
内蒙古自治区,鄂尔多斯,鄂托克旗,477,107.98,39.1
内蒙古自治区,鄂尔多斯,杭锦旗,477,108.72,39.83
内蒙古自治区,鄂尔多斯,乌审旗,477,108.85,38.6
内蒙古自治区,鄂尔多斯,伊金霍洛旗,477,109.73,39.57
内蒙古自治区,呼伦贝尔,呼伦贝尔市,470,119.77,49.22
内蒙古自治区,呼伦贝尔,海拉尔区,470,119.77,49.22
内蒙古自治区,呼伦贝尔,阿荣旗,470,123.47,48.13
内蒙古自治区,呼伦贝尔,鄂伦春自治旗,470,123.72,50.58
内蒙古自治区,呼伦贝尔,鄂温克族自治旗,470,119.75,49.13
内蒙古自治区,呼伦贝尔,陈巴尔虎旗,470,119.43,49.32
内蒙古自治区,呼伦贝尔,新巴尔虎左旗,470,118.27,48.22
内蒙古自治区,呼伦贝尔,新巴尔虎右旗,470,116.82,48.67
内蒙古自治区,呼伦贝尔,满洲里市,470,117.45,49.58
内蒙古自治区,呼伦贝尔,牙克石市,470,120.73,49.28
内蒙古自治区,呼伦贝尔,扎兰屯市,470,122.75,47.98
内蒙古自治区,呼伦贝尔,额尔古纳市,470,120.18,50.23
内蒙古自治区,呼伦贝尔,根河市,470,121.52,50.78
内蒙古自治区,巴彦淖尔,巴彦淖尔市,478,107.42,40.75
内蒙古自治区,巴彦淖尔,临河区,478,107.4,40.75
内蒙古自治区,巴彦淖尔,五原县,478,108.27,41.1
内蒙古自治区,巴彦淖尔,磴口县,478,107.02,40.33
内蒙古自治区,巴彦淖尔,乌拉特前旗,478,108.65,40.72
内蒙古自治区,巴彦淖尔,乌拉特中旗,478,108.52,41.57
内蒙古自治区,巴彦淖尔,乌拉特后旗,478,107.07,41.1
内蒙古自治区,巴彦淖尔,杭锦后旗,478,107.15,40.88
内蒙古自治区,乌兰察布,乌兰察布市,474,113.12,40.98
内蒙古自治区,乌兰察布,集宁区,474,113.1,41.03
内蒙古自治区,乌兰察布,卓资县,474,112.57,40.9
内蒙古自治区,乌兰察布,化德县,474,114,41.9
内蒙古自治区,乌兰察布,商都县,474,113.53,41.55
内蒙古自治区,乌兰察布,兴和县,474,113.88,40.88
内蒙古自治区,乌兰察布,凉城县,474,112.48,40.53
内蒙古自治区,乌兰察布,察哈尔右翼前旗,474,113.22,40.78
内蒙古自治区,乌兰察布,察哈尔右翼中旗,474,112.63,41.27
内蒙古自治区,乌兰察布,察哈尔右翼后旗,474,113.18,41.45
内蒙古自治区,乌兰察布,四子王旗,474,111.7,41.52
内蒙古自治区,乌兰察布,丰镇市,474,113.15,40.43
内蒙古自治区,兴安盟,兴安盟,482,122.05,46.08
内蒙古自治区,兴安盟,乌兰浩特市,482,122.05,46.08
内蒙古自治区,兴安盟,阿尔山市,482,119.93,47.18
内蒙古自治区,兴安盟,科尔沁右翼前旗,482,121.92,46.07
内蒙古自治区,兴安盟,科尔沁右翼中旗,482,121.47,45.05
内蒙古自治区,兴安盟,扎赉特旗,482,122.9,46.73
内蒙古自治区,兴安盟,突泉县,482,121.57,45.38
内蒙古自治区,锡林郭勒盟,锡林郭勒盟,479,116.07,43.95
内蒙古自治区,锡林郭勒盟,二连浩特市,479,111.98,43.65
内蒙古自治区,锡林郭勒盟,锡林浩特市,479,116.07,43.93
内蒙古自治区,锡林郭勒盟,阿巴嘎旗,479,114.97,44.02
内蒙古自治区,锡林郭勒盟,苏尼特左旗,479,113.63,43.85
内蒙古自治区,锡林郭勒盟,苏尼特右旗,479,112.65,42.75
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,479,116.97,45.52
内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,479,117.6,44.58
内蒙古自治区,锡林郭勒盟,太仆寺旗,479,115.28,41.9
内蒙古自治区,锡林郭勒盟,镶黄旗,479,113.83,42.23
内蒙古自治区,锡林郭勒盟,正镶白旗,479,115,42.3
内蒙古自治区,锡林郭勒盟,正蓝旗,479,116,42.25
内蒙古自治区,锡林郭勒盟,多伦县,479,116.47,42.18
内蒙古自治区,阿拉善盟,阿拉善盟,483,105.67,38.83
内蒙古自治区,阿拉善盟,阿拉善左旗,483,105.67,38.83
内蒙古自治区,阿拉善盟,阿拉善右旗,483,101.68,39.2
内蒙古自治区,阿拉善盟,额济纳旗,483,101.07,41.97
辽宁省,沈阳,沈阳市,24,123.43,41.8
辽宁省,沈阳,和平区,24,123.4,41.78
辽宁省,沈阳,沈河区,24,123.45,41.8
辽宁省,沈阳,大东区,24,123.47,41.8
辽宁省,沈阳,皇姑区,24,123.42,41.82
辽宁省,沈阳,铁西区,24,122.95,41.12
辽宁省,沈阳,铁西区,24,123.35,41.8
辽宁省,沈阳,苏家屯区,24,123.33,41.67
辽宁省,沈阳,东陵区,24,123.47,41.77
辽宁省,沈阳,新城子区,24,123.52,42.05
辽宁省,沈阳,于洪区,24,123.3,41.78
辽宁省,沈阳,辽中县,24,122.72,41.52
辽宁省,沈阳,康平县,24,123.35,42.75
辽宁省,沈阳,法库县,24,123.4,42.5
辽宁省,沈阳,新民市,24,122.82,42
辽宁省,大连,大连市,411,121.62,38.92
辽宁省,大连,中山区,411,121.63,38.92
辽宁省,大连,西岗区,411,121.6,38.92
辽宁省,大连,沙河口区,411,121.58,38.9
辽宁省,大连,甘井子区,411,121.57,38.95
辽宁省,大连,旅顺口区,411,121.27,38.82
辽宁省,大连,金州区,411,121.7,39.1
辽宁省,大连,长海县,411,122.58,39.27
辽宁省,大连,瓦房店市,411,122,39.62
辽宁省,大连,普兰店市,411,121.95,39.4
辽宁省,大连,庄河市,411,122.98,39.7
辽宁省,鞍山,鞍山市,412,122.98,41.1
辽宁省,鞍山,铁东区,412,122.98,41.1
辽宁省,鞍山,铁西区,412,122.95,41.12
辽宁省,鞍山,铁西区,412,123.35,41.8
辽宁省,鞍山,立山区,412,123,41.15
辽宁省,鞍山,千山区,412,122.97,41.07
辽宁省,鞍山,台安县,412,122.42,41.38
辽宁省,鞍山,岫岩满族自治县,412,123.28,40.28
辽宁省,鞍山,海城市,412,122.7,40.88
辽宁省,抚顺,抚顺市,24,123.98,41.88
辽宁省,抚顺,新抚区,24,123.88,41.87
辽宁省,抚顺,东洲区,24,124.02,41.85
辽宁省,抚顺,望花区,24,123.78,41.85
辽宁省,抚顺,顺城区,24,123.93,41.88
辽宁省,抚顺,抚顺县,24,123.9,41.88
辽宁省,抚顺,新宾满族自治县,24,125.03,41.73
辽宁省,抚顺,清原满族自治县,24,124.92,42.1
辽宁省,本溪,本溪市,414,123.77,41.3
辽宁省,本溪,平山区,414,123.77,41.3
辽宁省,本溪,溪湖区,414,123.77,41.33
辽宁省,本溪,明山区,414,123.82,41.3
辽宁省,本溪,南芬区,414,123.73,41.1
辽宁省,本溪,本溪满族自治县,414,124.12,41.3
辽宁省,本溪,桓仁满族自治县,414,125.35,41.27
辽宁省,丹东,丹东市,415,124.38,40.13
辽宁省,丹东,元宝区,415,124.38,40.13
辽宁省,丹东,振兴区,415,124.35,40.08
辽宁省,丹东,振安区,415,124.42,40.17
辽宁省,丹东,宽甸满族自治县,415,124.78,40.73
辽宁省,丹东,东港市,415,124.15,39.87
辽宁省,丹东,凤城市,415,124.07,40.45
辽宁省,锦州,锦州市,416,121.13,41.1
辽宁省,锦州,古塔区,416,121.12,41.13
辽宁省,锦州,凌河区,416,121.15,41.12
辽宁省,锦州,太和区,416,121.1,41.1
辽宁省,锦州,黑山县,416,122.12,41.7
辽宁省,锦州,义县,416,121.23,41.53
辽宁省,锦州,凌海市,416,121.35,41.17
辽宁省,营口,营口市,417,122.23,40.67
辽宁省,营口,站前区,417,122.27,40.68
